date,image,đường trước nhà,số tầng,số phòng ngủ,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ,quận,phường
21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,69, ---, _,2750.0,"Phố Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Trung

21/10/2020,/files/properties/default.jpg,NULL,10,3,NULL,96, ---, _,3500.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,72, ---, _,2450.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,79, ---, _,2750.0,"Đường Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

21/10/2020,/files/properties/default.jpg,NULL,4,2,NULL,74, ---, _,2150.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

21/10/2020,/files/properties/default.jpg,NULL,9,2,NULL,75, ---, _,3100.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

21/10/2020,/files/properties/default.jpg,NULL,9,3,NULL,60, ---, _,1290.0,"Đường Phúc Lợi, Phường Giang Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Giang Biên

21/10/2020,/files/properties/default.jpg,NULL,9,2,NULL,75, ---, _,1600.0,"Đường Nguyễn Cao Luyện, Phường Đức Giang, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Đức Giang

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,65, ---, _,2150.0,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Bồ Đề

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,76, ---, _,3000.0,"Đường Long Biên, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Ngọc Lâm

21/10/2020,/files/properties/2020/9/3/thumbnails/06857143-5117-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,NULL,12,2,NULL,89, ---, _,1700.0,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Thạch Bàn

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,89, ---, _,1730.0,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Thạch Bàn

21/10/2020,/files/properties/default.jpg,NULL,10,3,NULL,98, ---, _,1780.0,"Đường Nguyễn Khuyến, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La

21/10/2020,/files/properties/default.jpg,NULL,15,3,NULL,104, ---, _,2850.0,"Đường 19 tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,84, ---, _,2600.0,"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Kim Giang

21/10/2020,/files/properties/default.jpg,NULL,18,2,NULL,65, ---, _,1850.0,"Đường Trần Hữu Dực, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Phương Canh

21/10/2020,/files/properties/default.jpg,NULL,2,2,NULL,69, ---, _,1650.0,"Đường Xuân Phương, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Phương Canh

21/10/2020,/files/properties/default.jpg,NULL,22,2,NULL,75, ---, _,1790.0,"Đường Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Trung Văn

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,60, ---, _,2200.0,"Đường Trần Hữu Dực, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Cầu Diễn

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,75, ---, _,1790.0,"Đường Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Trung Văn

21/10/2020,/files/properties/default.jpg,NULL,9,2,NULL,69, ---, _,1520.0,"Đường 70, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Phương Canh

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,74, ---, _,1620.0,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Trung Văn

21/10/2020,/files/properties/default.jpg,NULL,8,2,NULL,79, ---, _,2300.0,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 2

21/10/2020,/files/properties/default.jpg,3.0,6,10,NULL,60, ---, _,7000.0,"Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Nam

21/10/2020,/files/properties/default.jpg,NULL,9,2,NULL,70, ---, _,2170.0,"Đường Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 2

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,61, ---, _,1680.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,73, ---, _,2590.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 1

21/10/2020,/files/properties/default.jpg,NULL,18,2,NULL,60, ---, _,1990.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 1

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,70, ---, _,2050.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 2

21/10/2020,/files/properties/default.jpg,NULL,9,3,NULL,104, ---, _,3200.0,"Đường Nguyễn Văn Huyên, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 2

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,84, ---, _,2400.0,"Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Phú Diễn

21/10/2020,/files/properties/default.jpg,NULL,8,3,NULL,101, ---, _,2525.0,"Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Phú Diễn

21/10/2020,/files/properties/default.jpg,NULL,10,3,NULL,86, ---, _,2000.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 1

21/10/2020,/files/properties/2020/9/20/thumbnails/06964943-4303-ban-can-ho-chung-cu-quan-ba-dinh-chinh-chu.jpg,NULL,9,3,NULL,126, ---, _,9400.0,"Phố Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,82, ---, _,2100.0,"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Phú Thượng

21/10/2020,/files/properties/default.jpg,NULL,18,2,NULL,79, ---, _,3800.0,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

21/10/2020,/files/properties/default.jpg,NULL,8,2,NULL,67, ---, _,1860.0,"Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Phú Thượng

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,67, ---, _,2450.0,"Đường Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 2

21/10/2020,/files/properties/2020/10/2/thumbnails/07041533-2351-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,12,2,NULL,83, ---, _,4200.0,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,73, ---, _,1750.0,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Yên Sở

21/10/2020,/files/properties/default.jpg,NULL,18,3,NULL,76, ---, _,1300.0,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Liệt

21/10/2020,/files/properties/default.jpg,NULL,6,2,NULL,67, ---, _,1400.0,"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công

21/10/2020,/files/properties/default.jpg,NULL,19,2,NULL,67, ---, _,1520.0,"Đường Bùi Xương Trạch, Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công

21/10/2020,/files/properties/default.jpg,NULL,6,2,NULL,63, ---, Đông Nam,1480.5,"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,66, ---, _,1740.0,"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,76, ---, _,2000.0,"Đường Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,82, ---, _,1850.0,"Phố Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Thịnh Liệt

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,75, ---, _,2050.0,"Đường Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Mai Động

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,70, ---, _,1750.0,"Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Liệt

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,90, ---, _,3600.0,"Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/default.jpg,NULL,10,3,NULL,86, ---, Tây,1750.0,"Đường Thanh Bình, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yết Kiêu

21/10/2020,/files/properties/default.jpg,NULL,6,3,NULL,100, ---, _,2200.0,"Đường Lê Văn Lương, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê

21/10/2020,/files/properties/default.jpg,NULL,8,2,NULL,66, ---, _,1400.0,"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội

21/10/2020,/files/properties/default.jpg,NULL,20,3,NULL,87, ---, _,2260.0,"Đường 19 tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán

21/10/2020,/files/properties/default.jpg,NULL,9,2,NULL,86, ---, _,1800.0,"Đường 19 tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,94, ---, _,2000.0,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán

21/10/2020,/files/properties/default.jpg,NULL,10,3,NULL,80, ---, _,1650.0,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội

21/10/2020,/files/properties/default.jpg,NULL,9,2,NULL,74, ---, _,1900.0,"Đường Ngô Thì Nhậm, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội

21/10/2020,/files/properties/default.jpg,NULL,15,2,NULL,75, ---, _,1500.0,"Đường Lê Văn Lương, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê

21/10/2020,/files/properties/default.jpg,NULL,8,2,NULL,80, ---, _,2500.0,"Phố Trần Thái Tông, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

21/10/2020,/files/properties/default.jpg,NULL,8,2,NULL,90, ---, _,2000.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

21/10/2020,/files/properties/default.jpg,NULL,10,3,NULL,102, ---, _,3500.0,"Đường Nguyễn Trãi, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Trung

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,92, ---, _,2500.0,"Đường Lê Văn Thiêm, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,60, ---, _,2400.0,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

21/10/2020,/files/properties/default.jpg,NULL,22,2,NULL,60, ---, _,1750.0,"Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Trung

21/10/2020,/files/properties/default.jpg,NULL,5,3,NULL,97, ---, _,3750.0,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Đô

21/10/2020,/files/properties/2020/8/25/thumbnails/20200825_052455_325881_0.jpg,NULL,50,2,NULL,86, ---, _,2000.0,"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê

21/10/2020,/files/properties/default.jpg,NULL,10,3,NULL,101, ---, _,3434.0,"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/default.jpg,NULL,8,2,NULL,70, ---, _,2275.0,"Đường Nam Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,77, ---, _,2150.0,"Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/default.jpg,NULL,8,2,NULL,73, ---, _,1720.0,"Phố Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch

21/10/2020,/files/properties/default.jpg,NULL,12,3,NULL,105, ---, _,2870.0,"Đường Phạm Hùng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/default.jpg,NULL,12,2,NULL,68, ---, _,2800.0,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,91, ---, _,2500.0,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,80, ---, _,3140.0,"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,76, ---, _,3100.0,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa

21/10/2020,/files/properties/default.jpg,NULL,12,3,NULL,100, ---, _,2700.0,"Đường Xuân Thủy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

21/10/2020,/files/properties/default.jpg,NULL,15,3,NULL,100, ---, _,3700.0,"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

21/10/2020,/files/properties/2020/5/29/thumbnails/06246791-0953-ban-can-ho-chung-cu-ha-noi.jpg,NULL,5,2,NULL,32, ---, _,600.0,"Phố Duy Tân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Tân

21/10/2020,/files/properties/default.jpg,NULL,30,3,NULL,94, ---, _,4100.0,"Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/2020/6/2/thumbnails/0mo-ban-chung-cu-mini-kham-thien-tran-khat-tran-35-55m2-thoang-de-o-ngay-chi-tu-700-trieu.jpg,NULL,5,2,NULL,35, ---, _,700.0,"Đường Trần Khát Chân, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bạch Mai

21/10/2020,/files/properties/2020/5/29/thumbnails/06243934-2355-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,5,2,NULL,32, ---, _,600.0,"Phố Xã Đàn, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên

21/10/2020,/files/properties/default.jpg,NULL,6,2,NULL,36, ---, _,590.0,"Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên

21/10/2020,/files/properties/2020/9/15/thumbnails/06931611-0101-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,NULL,6,2,NULL,32, ---, _,700.0,"Đường Lê Đại Hành, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Lương

21/10/2020,/files/properties/2020/6/10/thumbnails/06321187-3154-ban-can-ho-chung-cu-quan-hoang-mai.jpg,NULL,5,2,NULL,35, ---, _,600.0,"Đường Lương Khánh Thiện, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai

21/10/2020,/files/properties/2020/5/7/thumbnails/0chung-cu-mini-vo-chi-cong-xuan-la-32-50m2-1-2pn-o-ngay-chi-tu-590-trieu-can.jpg,NULL,6,2,NULL,35, ---, _,590.0,"Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

21/10/2020,/files/properties/2020/9/15/thumbnails/06932681-2538-ban-can-ho-chung-cu-quan-tay-ho-gia-re.jpg,NULL,5,2,NULL,35, ---, _,650.0,"Phố Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Thụy Khuê

21/10/2020,/files/properties/2020/8/26/thumbnails/06814685-0125-ban-can-ho-chung-cu-quan-hoang-mai-chinh-chu.jpg,NULL,1,3,1,100, 5x20m, _,2700.0,"Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim

21/10/2020,/files/properties/2020/5/3/thumbnails/06097845-1641-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,NULL,12,3,NULL,104, ---, _,3150.0,"Phố Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

21/10/2020,/files/properties/2019/5/6/thumbnails/20190506_034012_4370492_0.jpg,NULL,12,3,NULL,105, ---, _,3300.0,"Đường Phạm Hùng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/default.jpg,NULL,5,2,NULL,70, ---, _,2150.0,"Đường Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

21/10/2020,/files/properties/default.jpg,NULL,10,2,NULL,91, ---, _,2450.0,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

21/10/2020,/files/properties/2020/7/30/thumbnails/06647240-2200-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,11,2,NULL,100, ---, _,3000.0,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

21/10/2020,/files/properties/2020/9/3/thumbnails/06853957-0112-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,11,2,NULL,77, ---, _,1900.0,"Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

21/10/2020,/files/properties/2020/9/15/thumbnails/06932049-3333-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,12,3,NULL,120, ---, _,3400.0,"Đường Vũ Phạm Hàm, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

21/10/2020,/files/properties/default.jpg,NULL,12,3,NULL,117, ---, _,3300.0,"Đường Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

21/10/2020,/files/properties/2020/10/5/thumbnails/07062895-0232-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,NULL,8,2,NULL,92, ---, _,3000.0,"Đường Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

21/10/2020,/files/properties/2020/10/12/thumbnails/07111842-0437-ban-can-ho-chung-cu-quan-hoang-mai.jpg,30.0,40,3,1,98, ---, Đông Nam,2450.0,"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim

21/10/2020,/files/properties/2020/7/24/thumbnails/20200724_102333_389628_0.jpg,200.0,31,3,1,106, 10x10m, Tây Bắc,3450.0,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 2

21/10/2020,/files/properties/2020/9/14/thumbnails/20200914_085736_521614_0.jpg,NULL,NULL,3,1,92, ---, _,2254.0,"Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Việt Hưng

21/10/2020,/files/properties/2020/8/28/thumbnails/20200828_092416_521614_0.jpg,NULL,NULL,3,1,83, ---, _,2340.0,"Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Việt Hưng

21/10/2020,/files/properties/2020/10/17/thumbnails/20201017_104441_521614_0.jpg,NULL,NULL,2,1,71, ---, Đông Bắc,2059.0,"Đường Sài Đồng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Việt Hưng

21/10/2020,/files/properties/2020/10/14/thumbnails/20201014_094503_521614_0.jpg,NULL,NULL,3,1,92, ---, _,2254.0,"Đường Sài Đồng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Việt Hưng
